ratio,variance,symmetry,noise,size,edge_density,contours,quiet_zone,blur,decodable,label
0.38350625,13107.846168140584,0.5493375,104.37022710966667,400,0.08335625,120,1.0,1205.362975,1,malicious
0.38090625,13033.388556929338,0.5649875,104.42942379645692,400,0.084175,128,1.0,1224.9508,1,malicious
0.38405,13119.805048397498,0.579825,104.33267691327583,400,0.08381875,126,1.0,1223.5472375,1,malicious
0.3883375,13260.461462731093,0.5517375,103.48907027905697,400,0.0802875,104,1.0,1123.586875,1,malicious
0.3889375,13262.895664004844,0.5503875,103.19932652563377,400,0.08038125,103,1.0,1183.7935875,1,malicious
0.3774625,13110.090575336095,0.5726625,103.23586814254229,400,0.0797875,111,1.0,1173.3287,1,malicious
0.395425,13318.550602424844,0.5596625,103.38572873158074,400,0.08121875,110,1.0,1165.0739,1,malicious
0.3985625,13384.8948542734,0.56975,103.11606215436001,400,0.08044375,93,1.0,1197.231375,1,malicious
0.38209375,13175.707507564026,0.5636625,103.07598052198537,400,0.0801125,101,1.0,1174.6083,1,malicious
0.3849,13243.038503345275,0.571775,103.2619354615286,400,0.07875,104,1.0,1137.321775,1,malicious
0.37911875,13096.691027094375,0.5698375,103.58149242428772,400,0.0808375,113,1.0,1133.5995125,1,malicious
0.39109375,13261.771900804339,0.5635875,103.57850123033928,400,0.08146875,101,1.0,1210.5666625,1,malicious
0.392625,13283.743550109997,0.570675,102.9817513465521,400,0.08073125,103,1.0,1153.9796125,1,malicious
0.38755625,13186.451610674962,0.5686125,104.033303881257,400,0.08288125,113,1.0,1224.1655125,1,malicious
0.39721875,13327.151532842774,0.5829125,103.53924393748137,400,0.08193125,100,1.0,1170.34555,1,malicious
0.39523125,13335.049054652342,0.5762375,102.87207880855424,400,0.08063125,98,1.0,1187.5371125,1,malicious
0.3972625,13372.065012726522,0.5645,103.07698946112744,400,0.0802125,96,1.0,1155.76745,1,malicious
0.38661875,13235.140466570274,0.55755,103.2638302218854,400,0.07969375,108,1.0,1153.2245875,1,malicious
0.4054875,13528.163891996095,0.56315,102.05689531916266,400,0.07755625,91,1.0,1115.2100875,1,malicious
0.38498125,13178.277444731211,0.5880625,103.60802965889467,400,0.08104375,112,1.0,1181.0767,1,malicious
0.39160625,13302.038900194337,0.5871,103.06775877520377,400,0.080175,114,1.0,1180.9097625,1,malicious
0.38081875,13101.02324470215,0.5638125,104.22410297477958,400,0.0818625,127,1.0,1170.0625375,1,malicious
0.3861625,13211.877023832467,0.544225,103.80032120989483,400,0.08103125,112,1.0,1157.0899875,1,malicious
0.39224375,13336.876413499998,0.5707375,102.85379287618589,400,0.07899375,109,1.0,1151.141975,1,malicious
0.38350625,13141.99153443734,0.5703125,103.7943171140375,400,0.0819625,108,1.0,1198.0335125,1,malicious
0.38816875,13211.820966101519,0.6004875,103.8826850553599,400,0.08188125,106,1.0,1192.6637875,1,malicious
0.38104375,13108.271284736096,0.550025,104.428621758476,400,0.08249375,117,1.0,1182.2909375,1,malicious
0.39535625,13344.706452295897,0.56755,103.01595233714092,400,0.07983125,112,1.0,1153.553775,1,malicious
0.381325,13177.7326727109,0.5542875,103.24354211334176,400,0.079725,108,1.0,1170.974225,1,malicious
0.391175,13207.770250250005,0.5565375,104.03540802152843,400,0.08341875,110,1.0,1206.4758875,1,malicious
0.391675,13296.491492339846,0.5696125,103.19096849772028,400,0.08038125,107,1.0,1190.4497125,1,malicious
0.37961875,13073.239909277343,0.5927125,104.45982244969366,400,0.08294375,119,1.0,1210.9670875,1,malicious
0.393275,13229.193390936527,0.5648,104.09980725794908,400,0.08405625,117,1.0,1240.500475,1,malicious
0.37839375,13115.105423779843,0.57985,103.40745706811943,400,0.08025625,107,1.0,1170.1039875,1,malicious
0.39471875,13363.558971689998,0.5657875,102.73622623964593,400,0.07926875,99,1.0,1162.5524,1,malicious
0.38295625,13156.373123332462,0.55795,104.25022361189127,400,0.081825,121,1.0,1161.69055,0,malicious
0.3868625,13155.859331198399,0.5409,104.24090728248926,400,0.08340625,119,1.0,1204.6601625,1,malicious
0.39340625,13289.534474544378,0.5608875,103.76303131712842,400,0.08198125,103,1.0,1194.129625,1,malicious
0.3759875,13049.571637111094,0.545775,104.0152030550695,400,0.081425,121,1.0,1149.40585,1,malicious
0.37503125,13247.650082924376,0.6069,101.29692136980273,400,0.071425,97,1.0,977.8995875,1,malicious
0.38705,13207.443959496093,0.569675,103.81796696149057,400,0.0815625,115,1.0,1135.1055375,1,malicious
0.3778125,13321.143480780274,0.6002,100.49253011043577,400,0.07040625,90,1.0,986.911075,1,malicious
0.3869,13416.437264185584,0.6031875,100.52308162844913,400,0.07106875,85,1.0,975.6041375,1,malicious
0.3950875,13365.12889866859,0.561025,102.95947031820869,400,0.07920625,97,1.0,1150.28955,1,malicious
0.39259375,13337.178626916835,0.5822625,103.1770237215139,400,0.07890625,90,1.0,1132.5529875,1,malicious
0.38058125,13151.528787213712,0.5628125,103.56526169519195,400,0.07980625,111,1.0,1140.0545625,1,malicious
0.37606875,13063.250703189022,0.5646125,103.25690862109118,400,0.08095625,104,1.0,1206.7382375,1,malicious
0.39365625,13336.923965311526,0.57415,102.99728108340844,400,0.07956875,95,1.0,1134.4922375,1,malicious
0.3868,13192.05432324,0.55875,103.89879820288749,400,0.082075,108,1.0,1214.2949875,1,malicious
0.4009875,13440.613784984374,0.60465,102.46458581264018,400,0.07933125,77,1.0,1159.433325,1,malicious
0.39624375,13322.672932606092,0.5477,103.21611522812752,400,0.08123125,105,1.0,1176.170775,1,malicious
0.39360625,13326.072280869375,0.5513,102.68833041592407,400,0.07975,97,1.0,1148.9096875,1,malicious
0.38616875,13173.516533598597,0.560425,103.65074401699846,400,0.08150625,123,1.0,1144.551325,1,malicious
0.397975,13417.116882794375,0.57175,102.7206449831728,400,0.07900625,94,1.0,1157.0531375,1,malicious
0.3954625,13348.333489959998,0.5782875,103.36850130013445,400,0.0800375,109,1.0,1143.761625,1,malicious
0.3896125,13258.079190866836,0.5489,103.6051297532259,400,0.08061875,96,1.0,1145.250125,1,malicious
0.38558125,13199.9961858584,0.563725,103.5508538494023,400,0.0810375,106,1.0,1191.117325,1,malicious
0.38111875,13116.564485324847,0.5605625,104.15691969675771,400,0.08211875,112,1.0,1202.8333375,1,malicious
0.37191875,13008.622573224373,0.57335,104.03482760369167,400,0.08061875,118,1.0,1152.8581125,1,malicious
0.38698125,13177.712487609999,0.574675,103.66734709417608,400,0.0820125,112,1.0,1173.814325,1,malicious
0.4056375,13411.820776343591,0.5556,103.28356767887864,400,0.0821875,110,1.0,1187.4733125,1,malicious
0.39509375,13274.21071474496,0.57215,103.6202240076109,400,0.082875,112,1.0,1187.8454875,1,malicious
0.379325,13147.54151727465,0.5732375,103.57650936051375,400,0.07998125,106,1.0,1159.2967875,1,malicious
0.3871625,13394.457796498396,0.579775,101.0592932231106,400,0.072075,89,1.0,1004.6964,1,malicious
0.38050625,13334.451314169959,0.593925,101.38330814614451,400,0.07138125,84,1.0,978.5787125,1,malicious
0.389775,13253.255989237148,0.56645,103.1597960679463,400,0.08049375,110,1.0,1134.8253375,1,malicious
0.38625,13172.370015743594,0.5652625,104.38578065129295,400,0.08249375,119,1.0,1182.1869,1,malicious
0.40520625,13382.822794444335,0.5743,103.68332698694991,400,0.083025,109,1.0,1193.285075,1,malicious
0.3811625,13146.616728257772,0.550825,103.40338935607886,400,0.07994375,107,1.0,1114.1756125,1,malicious
0.3861,13235.091549952771,0.5607125,103.27370442461515,400,0.08015625,107,1.0,1123.7046875,1,malicious
0.3841,13119.412067769374,0.579225,104.38843159175505,400,0.083575,114,1.0,1202.0728,1,malicious
0.3803,13100.721172437496,0.5693625,103.33802468614509,400,0.0814625,115,1.0,1171.8797875,1,malicious
0.37270625,12953.75430036,0.5564,104.37318621274318,400,0.08303125,133,1.0,1176.9632,1,malicious
0.38106875,13193.742138402346,0.560275,103.16965962322674,400,0.0796125,102,1.0,1184.7267,1,malicious
0.381575,13136.757169506835,0.5675875,104.17292127760739,400,0.0815625,118,1.0,1137.1275625,1,malicious
0.3968625,13345.855693226209,0.5389625,103.66705943826683,400,0.0809875,106,1.0,1175.255225,1,malicious
0.38795625,13270.391582249998,0.542725,102.2476469813057,400,0.079725,100,1.0,1196.051325,1,malicious
0.37779375,13050.497620629845,0.5771375,104.31690146349428,400,0.08264375,125,1.0,1164.9833125,1,malicious
0.39011875,13267.572085194333,0.5625375,103.09651547509357,400,0.08055625,99,1.0,1166.995725,1,malicious
0.38850625,13241.847755287146,0.580125,103.07810319300891,400,0.08050625,112,1.0,1160.29815,1,malicious
0.3867125,13214.286718910898,0.562625,103.25255850362059,400,0.08063125,105,1.0,1147.8943375,1,malicious
0.3906625,13256.273420861095,0.570625,103.27686598220443,400,0.0809,113,1.0,1150.650625,1,malicious
0.385075,13185.738390396526,0.5585375,103.28041261293208,400,0.080675,110,1.0,1160.88075,1,malicious
0.38495625,13206.903286089997,0.548925,103.1133290711758,400,0.0799625,108,1.0,1151.9607375,1,malicious
0.38116875,13095.885921105897,0.562725,104.05243935879291,400,0.0826375,127,1.0,1182.1249125,1,malicious
0.39396875,13336.073022273593,0.5736875,102.76077194765276,400,0.079425,103,1.0,1141.1105,1,malicious
0.39843125,13372.415022118597,0.5645375,103.00366332999323,400,0.08078125,97,1.0,1216.2550875,1,malicious
0.37895,13235.571647043711,0.6052,101.87956892125574,400,0.07363125,93,1.0,995.5166375,1,malicious
0.3867625,13180.989037513711,0.55635,104.14140033131767,400,0.0823625,113,1.0,1228.0424,1,malicious
0.375725,13079.606447360002,0.5727875,103.63559106045264,400,0.08018125,111,1.0,1158.2623875,1,malicious
0.3921875,13288.90313202438,0.564775,102.73468680292989,400,0.08063125,108,1.0,1183.1733625,1,malicious
0.39095,13280.416166281095,0.5653875,102.95594770269145,400,0.080375,100,1.0,1142.7923625,1,malicious
0.3907875,13311.054769499375,0.57325,102.70028499589154,400,0.07880625,99,1.0,1134.5573,1,malicious
0.4007875,13351.8415441109,0.5421875,103.57685682566515,400,0.08263125,114,1.0,1156.97615,1,malicious
0.371825,12951.923725746092,0.5770625,104.52765136406022,400,0.082625,124,1.0,1181.707175,1,malicious
0.375125,13023.257305587458,0.5577875,103.49089806325492,400,0.08109375,110,1.0,1171.3408,1,malicious
0.39125,13273.716272626209,0.5924625,103.5267165107558,400,0.08100625,102,1.0,1148.41185,1,malicious
0.38721875,13212.595659491211,0.5744125,103.85235543538762,400,0.08164375,109,1.0,1214.0219875,1,malicious
0.3808375,13355.647907984378,0.569525,100.56035178238737,400,0.07040625,91,1.0,972.3390625,1,malicious
0.3863,13159.100145310897,0.5639125,104.12560981979215,400,0.08255625,108,1.0,1186.105225,1,malicious
0.38115,13250.028193153084,0.5892375,102.12004087389,400,0.0743125,101,1.0,1030.5013375,1,malicious
0.3851,13192.092384880903,0.562525,103.53294705704724,400,0.0801875,110,1.0,1124.2502875,1,malicious
0.39126875,13263.563159936522,0.573175,103.87535613269858,400,0.08118125,108,1.0,1175.020775,1,malicious
0.37515,12986.450982577147,0.5827375,104.49904831603058,400,0.0836125,134,1.0,1208.4343375,1,malicious
0.3758125,13105.333135939998,0.549025,103.02074298185032,400,0.07918125,103,1.0,1170.6626375,1,malicious
0.38643125,13184.852496484378,0.58085,103.84973481995438,400,0.08204375,114,1.0,1153.61155,1,malicious
0.38754375,13255.857039477502,0.56585,103.01849580923088,400,0.07965625,104,1.0,1148.957075,1,malicious
0.3893625,13279.048257599372,0.5660625,103.42448387999526,400,0.07970625,101,1.0,1149.4294125,1,malicious
0.398425,13368.054932266841,0.57475,103.06549434725656,400,0.080825,100,1.0,1175.4609125,1,malicious
0.38998125,13256.482751999847,0.5748375,103.68894436816103,400,0.0812125,102,1.0,1183.1142375,1,malicious
0.3982,13368.442563131208,0.591725,103.39951822087954,400,0.0815,107,1.0,1199.5409,1,malicious
0.38575625,13222.689089044372,0.5703125,103.50226789235633,400,0.08020625,95,1.0,1152.3784,1,malicious
0.3724125,13052.45471551859,0.5672125,103.371033173999,400,0.07835,107,1.0,1096.0820625,1,malicious
0.39164375,13250.202707869377,0.5782625,103.76945916643459,400,0.08219375,111,1.0,1196.4289375,1,malicious
0.3737125,12965.736401836088,0.555975,104.45582148162548,400,0.0823125,127,1.0,1153.1206,1,malicious
0.3856625,13171.723104183591,0.5789375,103.68690005432956,400,0.0823,115,1.0,1205.18505,1,malicious
0.40320625,13419.777624669376,0.55775,103.24600081984846,400,0.08126875,100,1.0,1124.2128125,1,malicious
0.3795625,13116.338433569334,0.57175,103.73602319198818,400,0.08145,122,1.0,1169.3763625,1,malicious
0.3956375,13252.806236226212,0.60175,104.07325669327156,400,0.08415,117,1.0,1235.00495,1,malicious
0.3847125,13227.577825136092,0.58185,103.1686668840127,400,0.07980625,102,1.0,1177.7774125,1,malicious
0.39560625,13353.480853712343,0.5727125,103.1086747932703,400,0.07995625,94,1.0,1159.333275,1,malicious
0.3765375,13015.014169274844,0.5676,104.22644869876311,400,0.08290625,126,1.0,1198.6912875,1,malicious
0.38979375,13261.191174949845,0.58495,103.29544248502974,400,0.08066875,108,1.0,1165.4998,1,malicious
0.38926875,13211.650286937502,0.57985,103.91914797098102,400,0.08248125,129,1.0,1209.7148375,1,malicious
0.38914375,13258.495502577147,0.5591,103.17595451520472,400,0.080775,105,1.0,1163.74805,1,malicious
0.3828875,13192.121661303709,0.532425,103.02819959402177,400,0.0804375,109,1.0,1190.1157625,1,malicious
0.3874875,13368.909588457775,0.5692875,101.2230676431311,400,0.07355625,89,1.0,1049.6303125,1,malicious
0.3920375,13342.142432802772,0.5775125,102.62519981075555,400,0.07865625,93,1.0,1119.1383,1,malicious
0.3885875,13267.231864374377,0.575075,103.488496803535,400,0.0801625,102,1.0,1184.636975,1,malicious
0.3969375,13372.294214359375,0.5478375,103.30652494588597,400,0.07976875,109,1.0,1161.48065,1,malicious
0.38291875,13193.01624872652,0.5588625,102.74335254512648,400,0.07969375,102,1.0,1183.5011375,1,malicious
0.37369375,13000.451035277501,0.58805,104.4481845892371,400,0.08171875,115,1.0,1165.330125,1,malicious
0.38043125,13067.067248265277,0.5581,104.2850401586798,400,0.0831125,121,1.0,1216.807425,1,malicious
0.37835625,13023.9004016775,0.588775,104.76706124639603,400,0.083775,123,1.0,1213.7452,1,malicious
0.39708125,13413.106954364022,0.588825,102.35068093317393,400,0.07866875,97,1.0,1143.4161875,1,malicious
0.38681875,13194.002207277497,0.56165,103.7597372137714,400,0.08209375,112,1.0,1214.9843375,1,malicious
0.390125,13456.786746113708,0.589,100.57546005767183,400,0.07065,88,1.0,952.4120875,1,malicious
0.41126875,13465.005307152343,0.55785,103.53990067979208,400,0.08263125,94,1.0,1201.091025,1,malicious
0.3919625,13343.830636937497,0.533575,102.69409140361897,400,0.0786,92,1.0,1134.708775,1,malicious
0.40379375,13470.525561893597,0.5545375,102.6187703069745,400,0.0796625,92,1.0,1180.3679125,1,malicious
0.3979375,13384.53882656,0.5654375,102.90889562463714,400,0.0798625,94,1.0,1149.3357,1,malicious
0.390075,13282.165761218399,0.5526625,103.01866998890429,400,0.08055,102,1.0,1207.46435,1,malicious
0.3914125,13272.055205679844,0.5646,103.695393132644,400,0.08161875,107,1.0,1196.4584125,1,malicious
0.39000625,13277.080105850586,0.5643125,103.30721097658623,400,0.08051875,101,1.0,1163.1622,1,malicious
0.3772125,13097.590633983398,0.550675,103.34734388709344,400,0.0800875,116,1.0,1141.9859,1,malicious
0.39315625,13321.277378690276,0.5805,103.28456456727011,400,0.08046875,97,1.0,1159.5393,1,malicious
0.39069375,13283.008901101211,0.566275,103.66394378756843,400,0.08073125,104,1.0,1174.89335,1,malicious
0.38091875,13109.0483109236,0.5850125,104.15102429193193,400,0.08235625,118,1.0,1209.8041125,1,malicious
0.3987,13410.850131799649,0.575175,103.10919516743657,400,0.07965625,87,1.0,1185.8118875,1,malicious
0.3945,13312.084491120277,0.570075,103.42225056461194,400,0.08136875,99,1.0,1171.8121,1,malicious
0.39681875,13391.718787496095,0.5620375,103.13287875499935,400,0.07953125,96,1.0,1150.4303,1,malicious
0.38784375,13232.171617728087,0.5725,103.35982407075535,400,0.08084375,105,1.0,1164.579625,1,malicious
0.38556875,13187.85594087465,0.579325,103.75743162445625,400,0.08113125,114,1.0,1167.760625,1,malicious
0.3894125,13209.079654091835,0.5653875,103.57348647812515,400,0.082525,116,1.0,1207.8506875,1,malicious
0.3724375,13003.493856234374,0.5839625,104.15282103924994,400,0.08118125,110,1.0,1187.916475,1,malicious
0.39053125,13264.941110943711,0.5659625,103.48647405373033,400,0.080875,111,1.0,1147.9215375,1,malicious
0.399725,13376.396874118402,0.552975,103.19220460425849,400,0.080825,97,1.0,1179.8217,1,malicious
0.3811,13178.644697549373,0.5627125,103.28733304206959,400,0.079775,109,1.0,1148.012875,1,malicious
0.38001875,13151.429709329843,0.56435,103.77757434159065,400,0.08006875,115,1.0,1120.9065625,1,malicious
0.39594375,13377.800316646833,0.5549,103.12733607647979,400,0.07979375,107,1.0,1134.792875,1,malicious
0.3963375,13355.41328431,0.5788625,102.71393047559019,400,0.079725,88,1.0,1138.6121375,1,malicious
0.3996,13396.83039186371,0.5552875,102.80955373880306,400,0.08001875,95,1.0,1156.4659875,1,malicious
0.4113875,13572.831476211095,0.5676125,102.35294083492958,400,0.07889375,81,1.0,1150.18075,1,malicious
0.38478125,13164.322942232773,0.5534125,103.80068522167856,400,0.08190625,125,1.0,1215.4677,1,malicious
0.3833375,13127.470706492346,0.560325,104.10253521479719,400,0.08261875,116,1.0,1194.2826125,1,malicious
0.406375,13506.243613892148,0.5451375,102.54106005303132,400,0.07930625,87,1.0,1154.07775,1,malicious
0.38991875,13253.881094952145,0.539225,104.11479119812826,400,0.0811375,110,1.0,1169.624775,1,malicious
0.3844125,13153.284186012148,0.55625,103.92002796482495,400,0.0818,119,1.0,1164.5223375,1,malicious
0.3944625,13371.11891859027,0.553475,103.04488063621064,400,0.0787,97,1.0,1132.3147375,1,malicious
0.40145625,13421.0049488775,0.592575,102.57376717286182,400,0.08031875,95,1.0,1160.6414625,1,malicious
0.38191875,13135.474975624646,0.5694875,103.83833140107751,400,0.08134375,128,1.0,1135.4279375,1,malicious
0.4044375,13530.331951109374,0.578875,101.7875294162718,400,0.07783125,86,1.0,1155.4990375,1,malicious
0.3847625,13189.077063321834,0.58375,103.27525686707344,400,0.08083125,105,1.0,1172.93595,1,malicious
0.40470625,13495.093547890276,0.5521,102.80418221783343,400,0.07886875,80,1.0,1156.8908625,1,malicious
0.3796125,13096.542021598592,0.54555,104.37929879648053,400,0.08154375,116,1.0,1149.905525,1,malicious
0.3741125,13286.584691402342,0.6092875,100.1882011348515,400,0.0692,91,1.0,976.477475,1,malicious
0.3898625,13272.182649808588,0.55555,103.49154454772179,400,0.08099375,123,1.0,1185.6132125,1,malicious
0.38748125,13247.316332081215,0.5517,103.4348272698774,400,0.0801875,106,1.0,1151.96895,1,malicious
0.39110625,13264.709605240274,0.5901875,103.5659814789871,400,0.08163125,117,1.0,1184.656825,1,malicious
0.39570625,13346.774868499377,0.5701125,103.24243584977243,400,0.081,105,1.0,1200.663575,1,malicious
0.38694375,13256.509607852775,0.55665,102.9666173533076,400,0.07940625,98,1.0,1131.3901875,1,malicious
0.39568125,13292.304116475587,0.572375,103.0346289899312,400,0.08181875,107,1.0,1167.5249875,1,malicious
0.38015,13222.650262345274,0.5701125,102.69133162101286,400,0.0774,103,1.0,1135.7787375,1,malicious
0.3768625,13019.037516971832,0.574875,104.47505061619208,400,0.08330625,129,1.0,1205.4786625,1,malicious
0.3853375,13144.54707266109,0.586375,104.24645859937202,400,0.08318125,113,1.0,1216.1109375,1,malicious
0.39084375,13307.411412326212,0.5737375,103.29975392523764,400,0.07935,97,1.0,1131.994725,1,malicious
0.37134375,13194.031275249377,0.58695,100.65142275895167,400,0.0711125,91,1.0,1026.12155,1,malicious
0.38938125,13311.028996952147,0.5629,102.89807842304575,400,0.07916875,97,1.0,1152.5321875,1,malicious
0.37423125,13018.704626234376,0.544875,104.03577782336394,400,0.0818125,118,1.0,1201.0889875,1,malicious
0.3934,13306.798735131093,0.55085,103.58280400439226,400,0.081275,102,1.0,1180.9195875,1,malicious
0.37975625,13158.196726092148,0.5843875,103.34316294060955,400,0.0799875,106,1.0,1180.1353,1,malicious
0.3955125,13314.825543243402,0.54455,103.22761817180832,400,0.08134375,107,1.0,1161.1510375,1,malicious
0.39348125,13344.752961246095,0.5785,102.20023940093965,400,0.07921875,95,1.0,1147.322275,1,malicious
0.37969375,13160.478254014652,0.5710625,103.13116855751264,400,0.078475,112,1.0,1081.2542125,1,malicious
0.39218125,13256.094556734377,0.568225,103.43292425075519,400,0.082075,110,1.0,1185.47315,1,malicious
0.37739375,13056.999384249022,0.5593,104.24608887411257,400,0.08186875,118,1.0,1173.5096875,1,malicious
0.39513125,13320.09235729,0.5651375,103.17578320058304,400,0.08066875,112,1.0,1158.42405,1,malicious
0.3791,13150.767491308592,0.5515375,103.44976050658298,400,0.0793,111,1.0,1097.3411875,1,malicious
0.38898125,13153.377860494376,0.579425,104.17086271408863,400,0.0845,123,1.0,1239.1256,1,malicious
0.38645,13222.9275632975,0.5466625,103.70612924517602,400,0.08054375,104,1.0,1162.0594875,1,malicious
0.38868125,13296.428124011092,0.5805375,102.76609174118103,400,0.0786625,102,1.0,1123.8129375,1,malicious
0.39089375,13310.705494763713,0.547575,103.08989533116514,400,0.079575,89,1.0,1189.81695,1,malicious
0.3845125,13157.289725957458,0.581675,103.67352681293553,400,0.08214375,114,1.0,1213.7184875,1,malicious
0.3853625,13221.881709648596,0.5657875,103.74077628917769,400,0.08051875,116,1.0,1117.8420875,1,malicious
0.384675,13178.127615294374,0.5667875,103.59171347469639,400,0.08106875,117,1.0,1186.9981125,1,malicious
0.3842,13350.411344144375,0.5871125,100.97449251850048,400,0.07216875,86,1.0,1001.18435,1,malicious
0.397875,13413.1518393234,0.5696625,102.51512954912359,400,0.07900625,94,1.0,1149.8629625,1,malicious
0.387875,13269.43131406715,0.5787625,103.27470567077684,400,0.07975625,105,1.0,1136.7087,1,malicious
0.39515,13361.334575020273,0.593575,102.90294617368151,400,0.07943125,83,1.0,1166.560475,1,malicious
0.3883625,13236.29849583109,0.561625,103.1863751139426,400,0.081125,103,1.0,1171.5535375,1,malicious
0.380775,13121.284460598592,0.5867625,103.67768135172565,400,0.08109375,119,1.0,1157.9489375,1,malicious
0.400125,13359.222757261094,0.5607375,103.29431713509805,400,0.08188125,99,1.0,1198.8726375,1,malicious
0.3759125,13063.809060654841,0.565675,103.92039453377205,400,0.08024375,111,1.0,1124.778025,1,malicious
0.39823125,13350.460071066831,0.5726375,103.38882162495175,400,0.08129375,87,1.0,1181.5576125,1,malicious
0.39466875,13331.722123177502,0.5724,103.25027343496615,400,0.080325,99,1.0,1182.04335,1,malicious
0.39904375,13380.127064532464,0.57445,103.08060660454562,400,0.080775,87,1.0,1181.8626875,1,malicious
0.3942625,13317.402236762342,0.56065,103.60156034305311,400,0.08095,107,1.0,1143.940775,1,malicious
0.38139375,13150.14167489937,0.5488875,103.30648130095994,400,0.08050625,110,1.0,1210.167125,1,malicious
0.3718,13033.1910845775,0.5667875,103.24121716445181,400,0.079575,114,1.0,1178.066225,1,malicious
0.377075,13052.755864498595,0.59435,103.71582006834151,400,0.08108125,115,1.0,1133.9813,1,malicious
0.38801875,13496.138927274376,0.5742375,100.10831739030365,400,0.069125,73,1.0,954.9029125,1,malicious
0.3871875,13201.38708861734,0.5613125,103.79156744621325,400,0.08200625,110,1.0,1187.0205,1,malicious
0.39289375,13333.742867293595,0.5647375,103.28253933157096,400,0.07935625,93,1.0,1151.6852375,1,malicious
0.39931875,13383.506014470273,0.5598375,103.39863188332673,400,0.08113125,84,1.0,1190.4469375,1,malicious
0.38870625,13284.26036244,0.579225,103.35199512539356,400,0.07929375,105,1.0,1139.6772625,1,malicious
0.39365,13339.493417959962,0.5652375,102.89693270163728,400,0.0794,100,1.0,1144.5248375,1,malicious
0.3940625,13255.191698310893,0.5538375,104.07433783135775,400,0.0836625,113,1.0,1232.9017125,1,malicious
0.3746875,13034.257570121094,0.547575,103.96388133355497,400,0.0807875,119,1.0,1124.004775,1,malicious
0.3967875,13268.159648929843,0.56765,104.12051245977374,400,0.0838125,104,1.0,1192.5959375,1,malicious
0.39089375,13256.096405921522,0.583125,103.6107367896163,400,0.08216875,100,1.0,1232.1709,1,malicious
0.403475,13456.739201510003,0.5809625,102.673259419356,400,0.07919375,104,1.0,1120.4256125,1,malicious
0.3869875,13247.458697610587,0.574375,102.74262729302325,400,0.07916875,103,1.0,1120.0141875,1,malicious
0.399,13405.539751874026,0.5782375,103.1023067338025,400,0.0800125,95,1.0,1161.9578125,1,malicious
0.39131875,13240.790451219378,0.562625,103.6574888773703,400,0.08214375,113,1.0,1180.641325,1,malicious
0.39255625,13250.381252539999,0.5545875,103.79658568345027,400,0.08273125,115,1.0,1198.7089375,1,malicious
0.38795,13241.323616193396,0.5595625,102.96808049788338,400,0.08011875,117,1.0,1171.865075,1,malicious
0.3945,13353.602663077501,0.55755,102.90773616822682,400,0.0793625,98,1.0,1109.9656375,1,malicious
0.3742375,13055.01391687984,0.53735,103.5747960131558,400,0.07959375,112,1.0,1102.3037875,1,malicious
0.411,13541.820999647462,0.5583,102.43764833228356,400,0.07940625,87,1.0,1135.457975,1,malicious
0.38058125,13096.658639606092,0.5749875,103.9341665864877,400,0.082375,116,1.0,1187.869825,1,malicious
0.372975,13023.827216686097,0.556675,103.43173038938666,400,0.0797125,120,1.0,1108.5443625,1,malicious
0.40095,13424.553826840001,0.5781125,103.1545854832195,400,0.080325,89,1.0,1163.2102875,1,malicious
0.37709375,13091.422712475585,0.5694625,103.48325596742389,400,0.07998125,115,1.0,1115.725275,1,malicious
0.40363125,13444.458422023397,0.5552375,103.46462868761884,400,0.0809875,102,1.0,1213.2137625,1,malicious
0.39185625,13344.741941193715,0.5803,102.97002697372363,400,0.0786,103,1.0,1119.6244,1,malicious
0.401675,13440.921801823399,0.5625375,102.81476173965045,400,0.07936875,101,1.0,1152.6912375,1,malicious
0.37249375,13231.101965490585,0.5968,100.90231749875079,400,0.0702,89,1.0,977.66775,1,malicious
0.38490625,13192.255171267147,0.5925625,103.50713445545053,400,0.08045,110,1.0,1170.7431875,1,malicious
0.39406875,13311.69288263246,0.567425,103.1799060545143,400,0.0808125,97,1.0,1173.65555,1,malicious
0.38261875,13164.120779760004,0.5789625,104.02244988776742,400,0.08098125,104,1.0,1142.3245,1,malicious
0.3977,13382.258734436095,0.5845,102.72852225155067,400,0.07965625,94,1.0,1162.12865,1,malicious
0.385625,13198.470378277498,0.553925,103.68600527524193,400,0.08079375,113,1.0,1151.8191125,1,malicious
0.3846125,13130.54320576,0.576575,104.29138795533238,400,0.08311875,126,1.0,1213.569675,1,malicious
0.3896,13252.199087824962,0.6004375,103.500122667065,400,0.08056875,102,1.0,1168.205025,1,malicious
0.37816875,13117.562880319374,0.579,103.18855646893988,400,0.07965625,112,1.0,1144.647875,1,malicious
0.38138125,13181.127409376522,0.5735,103.06170699768901,400,0.07953125,107,1.0,1169.7180375,1,malicious
0.378175,13062.411904524843,0.560875,103.75611839064901,400,0.08193125,126,1.0,1154.2343625,1,malicious
0.382875,13158.952628393394,0.5742875,103.60466799439901,400,0.08074375,114,1.0,1170.35395,1,malicious
0.38631875,13230.863380510587,0.5719625,103.1621015450682,400,0.07956875,101,1.0,1147.14105,1,malicious
0.393725,13341.871459674845,0.60185,102.61125698026204,400,0.07908125,113,1.0,1140.31575,1,malicious
0.40213125,13409.425488964845,0.5635625,102.70344232165625,400,0.0806875,97,1.0,1179.952225,1,malicious
